customer_id,name,transaction_id,customer_id,product_id,quantity,product_id,name,price
489,Connor Thompson,8359,489,168,3,168,group,829.33
186,Joseph Perkins,8396,186,168,7,168,group,829.33
24,Erica Morales,8610,24,168,4,168,group,829.33
243,Paul Caldwell,8819,243,168,3,168,group,829.33
1006,Damon Franklin,9170,1006,168,6,168,group,829.33
722,Aaron Summers,9267,722,168,4,168,group,829.33
65,Sean Jacobs,9613,65,168,5,168,group,829.33
279,Kevin Hubbard,9894,279,168,6,168,group,829.33
490,Teresa Johnson,536,490,169,6,169,collection,594.63
1008,Heather Parrish,1127,1008,169,1,169,collection,594.63
405,John Brown,1956,405,169,10,169,collection,594.63
482,Veronica Carlson,2946,482,169,8,169,collection,594.63
288,Adam Robinson,3288,288,169,6,169,collection,594.63
375,Kara Dunlap,3340,375,169,7,169,collection,594.63
368,Edward Simmons,4354,368,169,7,169,collection,594.63
1001,Tony Hood,4791,1001,169,6,169,collection,594.63
1009,Michael Estrada,5411,1009,169,8,169,collection,594.63
59,Selena Lewis,5530,59,169,7,169,collection,594.63
507,Tina Barrera,5729,507,169,10,169,collection,594.63
704,Christine Johnson,6748,704,169,1,169,collection,594.63
108,Vanessa Young,6784,108,169,6,169,collection,594.63
492,Daniel Evans,6995,492,169,10,169,collection,594.63
140,Amanda Johnson,7251,140,169,7,169,collection,594.63
26,Brenda Johnson,8077,26,169,5,169,collection,594.63
304,Guy Li,8824,304,169,7,169,collection,594.63
257,Elizabeth Williams,10936,257,169,2,169,collection,594.63
478,Samuel Davidson,109,478,170,9,170,resource,603.65
158,Susan Collier,170,158,170,4,170,resource,603.65
92,Angela Palmer,181,92,170,3,170,resource,603.65
186,Joseph Perkins,880,186,170,8,170,resource,603.65
191,Tammy Vargas,897,191,170,3,170,resource,603.65
625,Laura Tucker,944,625,170,1,170,resource,603.65
468,Sophia Dean,2534,468,170,5,170,resource,603.65
779,Lisa Brown,2552,779,170,3,170,resource,603.65
32,Michael Williams,3376,32,170,2,170,resource,603.65
541,Michelle Lamb,3621,541,170,9,170,resource,603.65
374,Tina Rose,4159,374,170,4,170,resource,603.65
697,Brandon Evans,4951,697,170,2,170,resource,603.65
908,Jennifer May,5207,908,170,2,170,resource,603.65
807,Jill Nicholson,5519,807,170,6,170,resource,603.65
1095,Eric Daniels,5744,1095,170,4,170,resource,603.65
248,Jason Shah,5798,248,170,1,170,resource,603.65
867,Madeline Cox,6844,867,170,6,170,resource,603.65
294,Nicole Jones,6946,294,170,9,170,resource,603.65
748,Nicholas Hall,7816,748,170,1,170,resource,603.65
554,Kevin Morales,7876,554,170,4,170,resource,603.65
327,Melissa Rhodes,9478,327,170,5,170,resource,603.65
632,Mark Waller,10158,632,170,8,170,resource,603.65
599,Julia Phillips,10374,599,170,7,170,resource,603.65
565,Troy Daniels,10576,565,170,9,170,resource,603.65
453,Jennifer Blanchard,10883,453,170,4,170,resource,603.65
903,Paul Malone,695,903,171,4,171,hot,760.22
107,Jeffrey Thornton,917,107,171,2,171,hot,760.22
914,Claire Holland,1059,914,171,5,171,hot,760.22
814,Michael Garza,2575,814,171,4,171,hot,760.22
140,Amanda Johnson,2863,140,171,6,171,hot,760.22
233,Gary Reed,3502,233,171,10,171,hot,760.22
1023,Carrie Soto,3671,1023,171,9,171,hot,760.22
815,Heather Neal,3904,815,171,9,171,hot,760.22
82,Kristy Smith,4279,82,171,1,171,hot,760.22
735,Brad Mcfarland,4562,735,171,3,171,hot,760.22
299,Raymond Joseph,4665,299,171,3,171,hot,760.22
412,Stephanie Thompson,4699,412,171,2,171,hot,760.22
849,Laurie Stewart,5146,849,171,4,171,hot,760.22
980,Patrick Lane,5191,980,171,5,171,hot,760.22
116,Beth Cook,5374,116,171,5,171,hot,760.22
231,Joseph Robertson,5758,231,171,1,171,hot,760.22
226,Jacob Flores,7330,226,171,1,171,hot,760.22
363,Amy Simpson,7539,363,171,3,171,hot,760.22
814,Michael Garza,7965,814,171,5,171,hot,760.22
919,Joy Beck,8274,919,171,1,171,hot,760.22
499,Mr. Michael Williams,8326,499,171,2,171,hot,760.22
1063,Samantha Mendez,9161,1063,171,3,171,hot,760.22
1044,Don Trujillo,9999,1044,171,9,171,hot,760.22
988,Tim Parker,10310,988,171,7,171,hot,760.22
423,Brenda Medina,10341,423,171,2,171,hot,760.22
1091,Emma Bryant,10768,1091,171,4,171,hot,760.22
487,Katherine Kim,657,487,172,10,172,series,359.32
1039,Andre Moreno,1448,1039,172,4,172,series,359.32
675,Amy Ross,1648,675,172,7,172,series,359.32
644,Kevin Greene,2320,644,172,2,172,series,359.32
133,Ricardo Anderson,3037,133,172,1,172,series,359.32
900,Kelli Bell,3364,900,172,4,172,series,359.32
1032,Paula Shelton,3992,1032,172,7,172,series,359.32
557,Melissa Webb,4105,557,172,6,172,series,359.32
672,Misty Patrick,4353,672,172,5,172,series,359.32
931,James Johnson,4556,931,172,2,172,series,359.32
267,Robin Kirk,4724,267,172,1,172,series,359.32
139,Michael Obrien,5157,139,172,4,172,series,359.32
212,Jessica Mullins,5876,212,172,3,172,series,359.32
952,Justin Wilson,6745,952,172,7,172,series,359.32
913,Jeffrey Snyder,7778,913,172,6,172,series,359.32
468,Sophia Dean,9255,468,172,2,172,series,359.32
25,Connie Johnson,9981,25,172,3,172,series,359.32
981,Christopher Perez,9994,981,172,7,172,series,359.32
637,Wendy Bennett,10007,637,172,8,172,series,359.32
862,Steven Leon,10172,862,172,10,172,series,359.32
722,Aaron Summers,10325,722,172,8,172,series,359.32
389,Laura Nguyen,10421,389,172,6,172,series,359.32
472,Jennifer Cain,10501,472,172,3,172,series,359.32
617,Thomas Bell,10595,617,172,5,172,series,359.32
1041,Paul Nelson,682,1041,173,10,173,onto,975.64
1025,Laura Vargas,1118,1025,173,6,173,onto,975.64
268,Joseph Stewart,1893,268,173,1,173,onto,975.64
729,Adam Jones,3165,729,173,10,173,onto,975.64
974,Jessica Ramirez,3651,974,173,9,173,onto,975.64
481,Cole Young,4324,481,173,5,173,onto,975.64
928,Jerry Mcdonald,6057,928,173,10,173,onto,975.64
206,Joshua Ortiz,6150,206,173,5,173,onto,975.64
248,Jason Shah,6635,248,173,8,173,onto,975.64
1026,Paul Klein,7021,1026,173,10,173,onto,975.64
771,Danielle Copeland,8570,771,173,8,173,onto,975.64
399,Lisa Wells,9626,399,173,5,173,onto,975.64
516,William Mason,9694,516,173,9,173,onto,975.64
549,Joseph Lowe,9800,549,173,5,173,onto,975.64
369,Tonya Carey,10113,369,173,5,173,onto,975.64
816,Natalie Becker,10602,816,173,2,173,onto,975.64
285,Vincent Chavez,10977,285,173,6,173,onto,975.64
323,Robert Jennings,481,323,174,1,174,process,846.29
734,Heather Lopez,970,734,174,9,174,process,846.29
1016,James Logan,1016,1016,174,6,174,process,846.29
855,Laurie Joseph,2169,855,174,10,174,process,846.29
938,Alyssa Ayers,2536,938,174,7,174,process,846.29
602,Timothy Martin,3916,602,174,7,174,process,846.29
365,Tracy Wall,4002,365,174,7,174,process,846.29
595,Angela Gardner,4022,595,174,3,174,process,846.29
953,Sabrina Harris,4147,953,174,3,174,process,846.29
949,Jasmine Rodriguez,4273,949,174,9,174,process,846.29
1015,Sarah Robinson,5023,1015,174,8,174,process,846.29
1026,Paul Klein,5648,1026,174,9,174,process,846.29
1041,Paul Nelson,6672,1041,174,7,174,process,846.29
951,John Bauer,8253,951,174,9,174,process,846.29
734,Heather Lopez,8496,734,174,9,174,process,846.29
451,Shannon Villa,8713,451,174,1,174,process,846.29
994,Christine Mcbride,8828,994,174,8,174,process,846.29
158,Susan Collier,9129,158,174,1,174,process,846.29
376,Bryan Peck,9618,376,174,10,174,process,846.29
666,Victoria Stafford,10391,666,174,4,174,process,846.29
192,Ashley Peters,10392,192,174,9,174,process,846.29
159,Mr. James Sanchez II,341,159,175,9,175,size,689.39
754,Heather Andrews,2077,754,175,5,175,size,689.39
88,Matthew Figueroa,3121,88,175,8,175,size,689.39
152,Kimberly Carpenter,3348,152,175,7,175,size,689.39
998,Brian Nichols,3416,998,175,8,175,size,689.39
592,Marilyn Walker,4005,592,175,10,175,size,689.39
381,Glenn Griffith,4243,381,175,7,175,size,689.39
1053,Amanda Olson,4428,1053,175,5,175,size,689.39
796,Eric Allen,4853,796,175,3,175,size,689.39
401,Colton Weber,6697,401,175,8,175,size,689.39
667,Tracy Richardson,7362,667,175,6,175,size,689.39
771,Danielle Copeland,8902,771,175,1,175,size,689.39
54,Kerry Campbell,9622,54,175,10,175,size,689.39
248,Jason Shah,9859,248,175,4,175,size,689.39
112,Robert Hopkins,1205,112,176,10,176,approach,684.06
623,Glenn Hall,2111,623,176,5,176,approach,684.06
534,Rachel Palmer,2582,534,176,10,176,approach,684.06
695,James Shelton,2742,695,176,6,176,approach,684.06
432,Sheila Jacobs,2836,432,176,2,176,approach,684.06
684,Anna Bradford,2985,684,176,2,176,approach,684.06
146,Zachary Davis,3275,146,176,3,176,approach,684.06
445,Marie Hutchinson,3356,445,176,7,176,approach,684.06
872,Caitlin Lewis,3389,872,176,1,176,approach,684.06
759,Kristen Clark,3729,759,176,2,176,approach,684.06
810,Deanna Herrera,4894,810,176,8,176,approach,684.06
402,Jeremy Stokes DVM,6071,402,176,10,176,approach,684.06
379,Michelle Rocha,6125,379,176,9,176,approach,684.06
804,Jerry Gamble,7224,804,176,1,176,approach,684.06
524,Caleb Bradley,7547,524,176,3,176,approach,684.06
660,Elizabeth Smith,7754,660,176,8,176,approach,684.06
650,Mary Patel,8476,650,176,9,176,approach,684.06
856,Sean Walsh,8911,856,176,7,176,approach,684.06
366,Nicole Booth,9439,366,176,8,176,approach,684.06
571,Mary Murray,9609,571,176,7,176,approach,684.06
752,Haley Freeman,250,752,177,6,177,be,462.45
108,Vanessa Young,876,108,177,7,177,be,462.45
184,Erika Mccormick,1021,184,177,2,177,be,462.45
548,Nathan Avila,2461,548,177,3,177,be,462.45
919,Joy Beck,2837,919,177,3,177,be,462.45
271,Todd Salinas,2919,271,177,3,177,be,462.45
817,Angela Miller,3202,817,177,2,177,be,462.45
492,Daniel Evans,3792,492,177,5,177,be,462.45
526,Kimberly Arias,4166,526,177,7,177,be,462.45
769,Cindy Vaughan,4192,769,177,9,177,be,462.45
459,Shelly Dominguez,4263,459,177,5,177,be,462.45
719,Diane Rios,4293,719,177,7,177,be,462.45
954,Seth Lopez,4569,954,177,2,177,be,462.45
187,Jason Hudson,5597,187,177,5,177,be,462.45
648,Amber Stevens,5649,648,177,10,177,be,462.45
1039,Andre Moreno,5899,1039,177,4,177,be,462.45
44,Christine Edwards,7151,44,177,2,177,be,462.45
1008,Heather Parrish,7242,1008,177,4,177,be,462.45
48,Rodney Hoffman,8094,48,177,5,177,be,462.45
440,Russell Wright,8267,440,177,6,177,be,462.45
257,Elizabeth Williams,8464,257,177,5,177,be,462.45
950,Jamie Austin,9007,950,177,4,177,be,462.45
1045,Stephanie Wilcox,9307,1045,177,9,177,be,462.45
889,Walter Miller,9457,889,177,6,177,be,462.45
976,Lindsay Christian,9721,976,177,5,177,be,462.45
720,Chad Garrett,9958,720,177,1,177,be,462.45
87,James Harvey,10956,87,177,10,177,be,462.45
902,Monica Carter,412,902,178,10,178,get,671.59
160,Cody Bridges,709,160,178,4,178,get,671.59
346,Jonathan Barrera,3413,346,178,7,178,get,671.59
136,Tina Ramirez,3434,136,178,8,178,get,671.59
112,Robert Hopkins,4096,112,178,1,178,get,671.59
809,Joe Delgado,4401,809,178,2,178,get,671.59
29,Michelle Allen,4607,29,178,2,178,get,671.59
637,Wendy Bennett,5062,637,178,5,178,get,671.59
391,Timothy Meyers,5359,391,178,1,178,get,671.59
716,Jason Pierce,6433,716,178,7,178,get,671.59
656,Mrs. Jessica Russo,6499,656,178,5,178,get,671.59
156,Kevin Miller,6565,156,178,9,178,get,671.59
419,Sarah Luna,7119,419,178,8,178,get,671.59
1021,Hailey Baker,7192,1021,178,4,178,get,671.59
132,Katherine Lawson,7950,132,178,9,178,get,671.59
704,Christine Johnson,8109,704,178,6,178,get,671.59
41,Sara Gordon DDS,8594,41,178,7,178,get,671.59
583,Joshua Robinson,8697,583,178,1,178,get,671.59
447,Andrew Carter,8817,447,178,9,178,get,671.59
87,James Harvey,9955,87,178,7,178,get,671.59
876,Scott Howard,10407,876,178,9,178,get,671.59
375,Kara Dunlap,10963,375,178,9,178,get,671.59
667,Tracy Richardson,869,667,179,3,179,development,891.72
74,Mark Peck,1024,74,179,4,179,development,891.72
836,Michael Woods,1116,836,179,4,179,development,891.72
386,Dr. Rebecca Maddox,1657,386,179,7,179,development,891.72
984,Brandi Graham,2882,984,179,5,179,development,891.72
2,Jeremy Hunt,3285,2,179,3,179,development,891.72
851,Lisa Black,3957,851,179,9,179,development,891.72
338,Paige Miller,4822,338,179,8,179,development,891.72
407,Vanessa Rose,4907,407,179,5,179,development,891.72
1074,Adrian Hale III,5228,1074,179,3,179,development,891.72
928,Jerry Mcdonald,5705,928,179,4,179,development,891.72
1022,Tanya Brown,5815,1022,179,9,179,development,891.72
404,Zachary Barnes,6243,404,179,4,179,development,891.72
662,Corey Miller,6357,662,179,1,179,development,891.72
209,Jessica Thomas,6493,209,179,9,179,development,891.72
1051,Patricia Campbell,6761,1051,179,1,179,development,891.72
614,Jacob Welch,6872,614,179,10,179,development,891.72
629,Deborah Moreno,8196,629,179,1,179,development,891.72
752,Haley Freeman,8538,752,179,8,179,development,891.72
230,Raymond Cox,9006,230,179,7,179,development,891.72
400,Juan Bennett,9110,400,179,2,179,development,891.72
100,Natasha Harris,9764,100,179,8,179,development,891.72
612,Teresa Lee,209,612,180,1,180,art,367.14
297,Andrew Lucero,309,297,180,3,180,art,367.14
536,Susan Carpenter,315,536,180,10,180,art,367.14
723,Justin Rowe,506,723,180,3,180,art,367.14
227,Timothy Mason,780,227,180,1,180,art,367.14
82,Kristy Smith,819,82,180,6,180,art,367.14
281,David Reid DVM,1243,281,180,6,180,art,367.14
1011,Timothy Pacheco,1336,1011,180,7,180,art,367.14
602,Timothy Martin,1359,602,180,10,180,art,367.14
832,Shelby Anderson,1453,832,180,1,180,art,367.14
520,Paul Shepherd,3523,520,180,6,180,art,367.14
924,Melissa Robbins,3833,924,180,3,180,art,367.14
265,Amber Mitchell,4311,265,180,2,180,art,367.14
847,Ricky Ford,4599,847,180,8,180,art,367.14
89,Jonathan Long,4813,89,180,5,180,art,367.14
833,Amy Grant,4914,833,180,7,180,art,367.14
929,Kimberly Burton,7152,929,180,8,180,art,367.14
411,Kristen Riley,7153,411,180,7,180,art,367.14
291,Dakota Rodriguez,7936,291,180,10,180,art,367.14
1013,Ricky Davis,9065,1013,180,9,180,art,367.14
728,Christopher Perez,9408,728,180,8,180,art,367.14
679,Nathaniel Hayes,9966,679,180,9,180,art,367.14
732,Joseph Williams,10031,732,180,3,180,art,367.14
427,Melissa Miller,10193,427,180,9,180,art,367.14
1046,Xavier Cisneros,10277,1046,180,7,180,art,367.14
525,Gina Wilson,1655,525,181,1,181,where,867.66
855,Laurie Joseph,1896,855,181,6,181,where,867.66
303,Jason Knapp,2191,303,181,8,181,where,867.66
358,Zachary Lopez,2479,358,181,1,181,where,867.66
992,Gary Shea,3516,992,181,8,181,where,867.66
974,Jessica Ramirez,3637,974,181,3,181,where,867.66
881,Susan Wright,4809,881,181,9,181,where,867.66
633,Jennifer Vaughn,5441,633,181,7,181,where,867.66
1070,Matthew Shelton,5973,1070,181,1,181,where,867.66
665,Kevin Montoya,6340,665,181,7,181,where,867.66
349,Judy Johnson,6413,349,181,1,181,where,867.66
28,Amanda Jimenez,7250,28,181,2,181,where,867.66
442,Allen Yu,8176,442,181,2,181,where,867.66
518,Seth Fry,8491,518,181,7,181,where,867.66
1020,Scott Aguilar,8991,1020,181,10,181,where,867.66
391,Timothy Meyers,8997,391,181,6,181,where,867.66
633,Jennifer Vaughn,9020,633,181,6,181,where,867.66
685,William Lopez,9089,685,181,7,181,where,867.66
710,Kenneth Gill,9560,710,181,10,181,where,867.66
908,Jennifer May,10953,908,181,2,181,where,867.66
791,Timothy Barnett,1395,791,182,1,182,prepare,993.84
399,Lisa Wells,1845,399,182,1,182,prepare,993.84
437,Angela Thompson,2306,437,182,1,182,prepare,993.84
41,Sara Gordon DDS,2334,41,182,1,182,prepare,993.84
981,Christopher Perez,3151,981,182,7,182,prepare,993.84
1067,April Branch,4094,1067,182,8,182,prepare,993.84
15,Ashley Johnson,4985,15,182,4,182,prepare,993.84
1097,Beth King,5492,1097,182,3,182,prepare,993.84
565,Troy Daniels,5557,565,182,2,182,prepare,993.84
581,Tami Webster,7324,581,182,5,182,prepare,993.84
424,Maria Mercer DVM,7379,424,182,7,182,prepare,993.84
665,Kevin Montoya,7722,665,182,1,182,prepare,993.84
614,Jacob Welch,8328,614,182,10,182,prepare,993.84
1097,Beth King,8469,1097,182,3,182,prepare,993.84
730,Marc Smith,8656,730,182,3,182,prepare,993.84
639,William Wilcox,8685,639,182,3,182,prepare,993.84
156,Kevin Miller,8731,156,182,4,182,prepare,993.84
685,William Lopez,9049,685,182,9,182,prepare,993.84
516,William Mason,9730,516,182,7,182,prepare,993.84
848,Judy Bauer,646,848,183,6,183,message,507.62
617,Thomas Bell,3331,617,183,6,183,message,507.62
22,Ashley Ramirez,3489,22,183,4,183,message,507.62
743,Amy Garrison,3754,743,183,5,183,message,507.62
970,Joe Lawrence,5330,970,183,7,183,message,507.62
929,Kimberly Burton,6297,929,183,10,183,message,507.62
176,Courtney Bailey,7309,176,183,9,183,message,507.62
1015,Sarah Robinson,8103,1015,183,6,183,message,507.62
607,Samuel Warren,8151,607,183,9,183,message,507.62
10,Amber Bean,8251,10,183,9,183,message,507.62
87,James Harvey,8950,87,183,3,183,message,507.62
524,Caleb Bradley,9475,524,183,1,183,message,507.62
512,Miguel Adams,10375,512,183,3,183,message,507.62
976,Lindsay Christian,10448,976,183,9,183,message,507.62
121,Anthony Schmidt,10497,121,183,2,183,message,507.62
616,James Jimenez,10906,616,183,5,183,message,507.62
1006,Damon Franklin,307,1006,184,8,184,say,863.50
946,Alyssa Weber,548,946,184,10,184,say,863.50
340,Joy Juarez,961,340,184,9,184,say,863.50
663,Brandi Oneal,2041,663,184,1,184,say,863.50
24,Erica Morales,2148,24,184,4,184,say,863.50
908,Jennifer May,2233,908,184,1,184,say,863.50
383,Carly Whitney,2354,383,184,6,184,say,863.50
198,Brandy Williams DDS,3005,198,184,5,184,say,863.50
887,Sabrina Stewart,3053,887,184,1,184,say,863.50
11,Michelle Miles,3065,11,184,5,184,say,863.50
407,Vanessa Rose,4104,407,184,7,184,say,863.50
796,Eric Allen,4294,796,184,4,184,say,863.50
1057,Reginald Williams,4445,1057,184,8,184,say,863.50
337,Tiffany Evans,7532,337,184,1,184,say,863.50
242,Kristen Gutierrez,7635,242,184,2,184,say,863.50
579,David Barton,7790,579,184,6,184,say,863.50
1060,Katherine Ward,7804,1060,184,1,184,say,863.50
30,Katherine Cooley,8120,30,184,1,184,say,863.50
443,Michelle Velasquez,9827,443,184,7,184,say,863.50
219,Jessica Harris,10790,219,184,10,184,say,863.50
694,Michael Dickerson DVM,65,694,185,8,185,product,386.14
328,John Vasquez,433,328,185,7,185,product,386.14
1050,Frank Richardson,596,1050,185,1,185,product,386.14
656,Mrs. Jessica Russo,793,656,185,8,185,product,386.14
187,Jason Hudson,1539,187,185,5,185,product,386.14
881,Susan Wright,3162,881,185,2,185,product,386.14
442,Allen Yu,4170,442,185,2,185,product,386.14
586,Taylor Hurley,5437,586,185,2,185,product,386.14
721,Ricardo Cooper,5512,721,185,10,185,product,386.14
167,Jennifer Escobar,5678,167,185,7,185,product,386.14
1005,Zachary Hunter,5792,1005,185,2,185,product,386.14
850,Bruce Ritter,6440,850,185,7,185,product,386.14
516,William Mason,6600,516,185,8,185,product,386.14
969,Julie Adams,8483,969,185,5,185,product,386.14
754,Heather Andrews,9674,754,185,3,185,product,386.14
450,Barry Hernandez,9696,450,185,6,185,product,386.14
650,Mary Patel,1175,650,186,6,186,education,838.22
511,Timothy Marquez,1558,511,186,10,186,education,838.22
147,Kathryn Moss,1714,147,186,8,186,education,838.22
394,Jonathan Johnson,1744,394,186,3,186,education,838.22
962,Vanessa Green,1948,962,186,1,186,education,838.22
801,Kerry Hunt,2316,801,186,10,186,education,838.22
25,Connie Johnson,2421,25,186,9,186,education,838.22
263,Marcus Smith,4102,263,186,4,186,education,838.22
678,Keith Hess,4394,678,186,10,186,education,838.22
271,Todd Salinas,4897,271,186,2,186,education,838.22
371,Jimmy Spence,5531,371,186,3,186,education,838.22
765,Aaron Kennedy,5919,765,186,7,186,education,838.22
161,Susan Shannon,5942,161,186,6,186,education,838.22
542,Rachel Gilbert,6177,542,186,4,186,education,838.22
296,Bryan Charles,7123,296,186,9,186,education,838.22
899,Nicole Owens,7172,899,186,7,186,education,838.22
131,Tracey Miller,7193,131,186,8,186,education,838.22
990,Cheryl Harris,7535,990,186,4,186,education,838.22
1067,April Branch,7761,1067,186,10,186,education,838.22
107,Jeffrey Thornton,8981,107,186,8,186,education,838.22
606,Edward Gallagher,9467,606,186,7,186,education,838.22
365,Tracy Wall,10008,365,186,5,186,education,838.22
97,David Patterson Jr.,10926,97,186,4,186,education,838.22
868,Clayton Cross,83,868,187,3,187,air,669.31
519,Brian Jackson,375,519,187,4,187,air,669.31
163,Erin Cervantes,396,163,187,3,187,air,669.31
951,John Bauer,453,951,187,8,187,air,669.31
20,Kristin Mahoney,740,20,187,5,187,air,669.31
853,Autumn Johnson,1090,853,187,8,187,air,669.31
534,Rachel Palmer,1792,534,187,3,187,air,669.31
398,Michelle Boyd MD,1917,398,187,7,187,air,669.31
380,David Conner,3541,380,187,6,187,air,669.31
288,Adam Robinson,3732,288,187,7,187,air,669.31
12,Kelly Sanchez,3794,12,187,5,187,air,669.31
598,Jennifer Jarvis,3813,598,187,2,187,air,669.31
157,Rachel Johnson,4280,157,187,3,187,air,669.31
662,Corey Miller,4528,662,187,6,187,air,669.31
27,Justin Martinez,4779,27,187,6,187,air,669.31
90,Shari Carter,5000,90,187,8,187,air,669.31
782,Matthew Rodriguez,5321,782,187,6,187,air,669.31
536,Susan Carpenter,7356,536,187,7,187,air,669.31
394,Jonathan Johnson,8467,394,187,7,187,air,669.31
131,Tracey Miller,8725,131,187,3,187,air,669.31
487,Katherine Kim,9236,487,187,4,187,air,669.31
347,Nicole Wilson,10307,347,187,3,187,air,669.31
612,Teresa Lee,10754,612,187,1,187,air,669.31
186,Joseph Perkins,900,186,188,3,188,enjoy,681.23
608,Nathaniel George,1660,608,188,2,188,enjoy,681.23
431,Mitchell Cantu,1712,431,188,9,188,enjoy,681.23
429,David Logan,1725,429,188,1,188,enjoy,681.23
306,Christopher Lopez,2158,306,188,9,188,enjoy,681.23
342,Randall Curry,2224,342,188,8,188,enjoy,681.23
903,Paul Malone,2315,903,188,2,188,enjoy,681.23
914,Claire Holland,3128,914,188,6,188,enjoy,681.23
828,Alexandra Snyder,3925,828,188,9,188,enjoy,681.23
68,Dean Greene,3948,68,188,7,188,enjoy,681.23
868,Clayton Cross,4414,868,188,6,188,enjoy,681.23
830,Elizabeth Vega,5096,830,188,4,188,enjoy,681.23
306,Christopher Lopez,5362,306,188,5,188,enjoy,681.23
397,John Randall,5783,397,188,5,188,enjoy,681.23
364,Andrew Franklin,6193,364,188,1,188,enjoy,681.23
596,Amber Tapia,6971,596,188,6,188,enjoy,681.23
867,Madeline Cox,7619,867,188,9,188,enjoy,681.23
1094,Lisa Sanchez,7633,1094,188,7,188,enjoy,681.23
424,Maria Mercer DVM,7787,424,188,10,188,enjoy,681.23
88,Matthew Figueroa,8275,88,188,8,188,enjoy,681.23
754,Heather Andrews,8320,754,188,5,188,enjoy,681.23
137,Shelby Wang,8526,137,188,7,188,enjoy,681.23
974,Jessica Ramirez,9654,974,188,3,188,enjoy,681.23
517,Jessica Harris,9745,517,188,6,188,enjoy,681.23
428,Shelby Davis,9947,428,188,5,188,enjoy,681.23
661,James Vargas,10108,661,188,9,188,enjoy,681.23
349,Judy Johnson,465,349,189,6,189,simply,587.12
1086,Cody Torres,773,1086,189,3,189,simply,587.12
980,Patrick Lane,1704,980,189,5,189,simply,587.12
885,Meghan Allen,1776,885,189,6,189,simply,587.12
186,Joseph Perkins,1994,186,189,9,189,simply,587.12
846,Karen Forbes,2517,846,189,1,189,simply,587.12
606,Edward Gallagher,2973,606,189,1,189,simply,587.12
969,Julie Adams,3263,969,189,10,189,simply,587.12
621,Lisa Rodriguez,3451,621,189,9,189,simply,587.12
1029,Dustin Mitchell,3650,1029,189,2,189,simply,587.12
1031,Joshua Taylor,3660,1031,189,10,189,simply,587.12
59,Selena Lewis,4208,59,189,8,189,simply,587.12
580,Jason Morris,4810,580,189,7,189,simply,587.12
189,Andrew Davis,5186,189,189,2,189,simply,587.12
89,Jonathan Long,5204,89,189,8,189,simply,587.12
188,Maria Martinez,5257,188,189,6,189,simply,587.12
233,Gary Reed,5834,233,189,8,189,simply,587.12
563,Brandon Meadows,7231,563,189,4,189,simply,587.12
906,Mrs. Amanda Maldonado,8179,906,189,5,189,simply,587.12
172,William Newton,8638,172,189,2,189,simply,587.12
140,Amanda Johnson,8746,140,189,9,189,simply,587.12
529,Mark Warren,9285,529,189,4,189,simply,587.12
116,Beth Cook,9292,116,189,7,189,simply,587.12
385,Catherine Welch,10059,385,189,7,189,simply,587.12
543,Justin Glover,10146,543,189,5,189,simply,587.12
746,Ashley Ellis,10838,746,189,4,189,simply,587.12
343,William Tran,330,343,190,9,190,instead,846.52
462,Kathy Hendricks,1157,462,190,5,190,instead,846.52
57,Corey Morales,1226,57,190,1,190,instead,846.52
60,Stephen Robinson,1409,60,190,10,190,instead,846.52
671,Courtney Gross,2540,671,190,8,190,instead,846.52
899,Nicole Owens,3028,899,190,2,190,instead,846.52
601,Ashley Wall,3063,601,190,4,190,instead,846.52
869,Matthew Welch,3378,869,190,10,190,instead,846.52
1029,Dustin Mitchell,3414,1029,190,7,190,instead,846.52
686,Daniel Morse,6871,686,190,3,190,instead,846.52
391,Timothy Meyers,7501,391,190,5,190,instead,846.52
874,Julia Harrison,8951,874,190,9,190,instead,846.52
778,Nicholas Garcia,9202,778,190,5,190,instead,846.52
113,Cristian Estes,9644,113,190,3,190,instead,846.52
606,Edward Gallagher,10362,606,190,8,190,instead,846.52
973,Brad Wu,10597,973,190,7,190,instead,846.52
718,Richard Campbell,10705,718,190,10,190,instead,846.52
106,Scott Gill,554,106,191,1,191,fall,849.46
657,Thomas Duncan,882,657,191,3,191,fall,849.46
540,Adam Lyons,1170,540,191,8,191,fall,849.46
132,Katherine Lawson,1230,132,191,6,191,fall,849.46
513,James Thompson,1411,513,191,1,191,fall,849.46
770,Benjamin Porter,1439,770,191,3,191,fall,849.46
747,Stephanie Anthony,1604,747,191,6,191,fall,849.46
467,John Mann,3581,467,191,7,191,fall,849.46
1030,Matthew Sexton,3618,1030,191,5,191,fall,849.46
887,Sabrina Stewart,3712,887,191,8,191,fall,849.46
223,Ashley Bullock,5410,223,191,6,191,fall,849.46
406,Ryan Lopez,7396,406,191,4,191,fall,849.46
159,Mr. James Sanchez II,8037,159,191,7,191,fall,849.46
17,Sandra King,8592,17,191,9,191,fall,849.46
1059,Mindy Gallagher,8664,1059,191,1,191,fall,849.46
935,David Powell,9814,935,191,6,191,fall,849.46
331,Deanna Roy,10580,331,191,3,191,fall,849.46
749,Dr. Kim House,10610,749,191,9,191,fall,849.46
29,Michelle Allen,10619,29,191,1,191,fall,849.46
736,William Robinson,10860,736,191,10,191,fall,849.46
356,Kathryn Wilson,160,356,192,3,192,continue,126.19
885,Meghan Allen,1052,885,192,2,192,continue,126.19
105,Angela West,1570,105,192,7,192,continue,126.19
